timestamp,consumption,temperature,humidity,location,meter_id
2023-02-21 11:00:00,2.09,20.58,31.16,Chinhoyi,MTR-4561
2023-02-21 12:00:00,2.71,33.19,77.47,Bindura,MTR-6354
2023-02-21 13:00:00,4.21,31.76,25.32,Harare,MTR-6351
2023-02-21 14:00:00,2.41,27.89,45.66,Chinhoyi,MTR-2394
2023-02-21 15:00:00,18.24,19.31,25.74,Chipinge,MTR-6509
2023-02-21 16:00:00,1.14,34.41,63.74,Zvishavane,MTR-5035
2023-02-21 17:00:00,1.98,30.07,66.88,Victoria Falls,MTR-5301
2023-02-21 18:00:00,4.47,22.59,26.77,Masvingo,MTR-2922
2023-02-21 19:00:00,2.9,33.56,29.57,Victoria Falls,MTR-9314
2023-02-21 20:00:00,0.0,18.61,36.56,Zvishavane,MTR-6348
2023-02-21 21:00:00,0.0,28.14,22.69,Masvingo,MTR-5578
2023-02-21 22:00:00,4.65,34.57,48.63,Zvishavane,MTR-2755
2023-02-21 23:00:00,2.74,24.47,78.03,Rusape,MTR-5393
2023-02-22 00:00:00,0.0,32.15,63.94,Victoria Falls,MTR-7577
2023-02-22 01:00:00,19.32,34.97,55.96,Gweru,MTR-6074
2023-02-22 02:00:00,2.67,25.14,28.32,Kadoma,MTR-5985
2023-02-22 03:00:00,1.25,15.45,27.2,Rusape,MTR-7174
2023-02-22 04:00:00,0.0,15.64,27.49,Kadoma,MTR-9994
2023-02-22 05:00:00,0.0,33.67,36.89,Kwekwe,MTR-9450
2023-02-22 06:00:00,2.63,16.75,48.08,Chipinge,MTR-6881
2023-02-22 07:00:00,19.24,33.08,42.85,Mutare,MTR-7434
2023-02-22 08:00:00,0.0,25.06,63.64,Kadoma,MTR-2579
2023-02-22 09:00:00,0.0,24.51,59.42,Victoria Falls,MTR-4280
2023-02-22 10:00:00,19.15,34.7,38.2,Bindura,MTR-3387
2023-02-22 11:00:00,0.0,21.36,34.33,Zvishavane,MTR-9468
2023-02-22 12:00:00,5.62,17.06,68.75,Mutare,MTR-1603
2023-02-22 13:00:00,21.22,31.3,44.34,Masvingo,MTR-6167
2023-02-22 14:00:00,4.33,17.65,50.59,Bindura,MTR-8027
2023-02-22 15:00:00,0.0,21.79,28.69,Kwekwe,MTR-1404
2023-02-22 16:00:00,3.34,34.44,34.17,Bindura,MTR-9508
2023-02-22 17:00:00,14.55,25.68,39.14,Chipinge,MTR-6402
2023-02-22 18:00:00,2.57,15.87,74.81,Chipinge,MTR-6909
2023-02-22 19:00:00,3.82,17.07,32.71,Zvishavane,MTR-4831
2023-02-22 20:00:00,3.62,23.49,44.71,Bindura,MTR-1176
2023-02-22 21:00:00,3.49,34.91,77.55,Kwekwe,MTR-6465
2023-02-22 22:00:00,20.92,29.19,26.5,Bindura,MTR-6440
2023-02-22 23:00:00,4.99,20.49,69.74,Hwange,MTR-4591
2023-02-23 00:00:00,15.38,15.94,60.82,Masvingo,MTR-8156
2023-02-23 01:00:00,1.96,23.45,72.24,Mutare,MTR-7119
2023-02-23 02:00:00,3.81,20.98,74.04,Hwange,MTR-5582
2023-02-23 03:00:00,0.0,15.32,22.71,Zvishavane,MTR-5455
2023-02-23 04:00:00,4.15,33.03,67.87,Marondera,MTR-4799
2023-02-23 05:00:00,0.1,27.4,48.49,Gweru,MTR-8963
2023-02-23 06:00:00,0.0,20.98,57.19,Marondera,MTR-6343
2023-02-23 07:00:00,0.0,16.87,76.15,Gweru,MTR-9203
2023-02-23 08:00:00,4.65,17.97,31.68,Masvingo,MTR-5853
2023-02-23 09:00:00,0.6,27.09,51.2,Hwange,MTR-5668
2023-02-23 10:00:00,3.91,29.96,32.11,Gweru,MTR-3581
2023-02-23 11:00:00,3.87,25.31,31.38,Mutare,MTR-2811
2023-02-23 12:00:00,1.98,18.62,67.55,Victoria Falls,MTR-9428
2023-02-23 13:00:00,2.61,19.34,66.41,Victoria Falls,MTR-9764
2023-02-23 14:00:00,15.27,27.74,72.31,Kadoma,MTR-9894
2023-02-23 15:00:00,5.07,30.87,66.37,Hwange,MTR-6124
2023-02-23 16:00:00,14.48,34.09,44.18,Chipinge,MTR-3213
2023-02-23 17:00:00,0.0,24.61,36.51,Kadoma,MTR-2177
2023-02-23 18:00:00,5.3,30.59,61.64,Victoria Falls,MTR-7599
2023-02-23 19:00:00,4.06,26.93,61.85,Bulawayo,MTR-9738
2023-02-23 20:00:00,2.91,15.26,39.77,Bindura,MTR-8207
2023-02-23 21:00:00,17.64,18.48,55.0,Mutare,MTR-2093
2023-02-23 22:00:00,0.0,23.87,29.35,Mutare,MTR-2469
2023-02-23 23:00:00,0.68,25.48,28.36,Chinhoyi,MTR-7403
2023-02-24 00:00:00,0.1,30.7,76.78,Harare,MTR-9836
2023-02-24 01:00:00,18.9,30.26,73.1,Kwekwe,MTR-8240
2023-02-24 02:00:00,2.54,31.81,28.69,Gweru,MTR-6828
2023-02-24 03:00:00,1.39,19.16,79.01,Gweru,MTR-5063
2023-02-24 04:00:00,4.53,23.98,67.98,Chinhoyi,MTR-1620
2023-02-24 05:00:00,17.45,32.02,39.32,Rusape,MTR-3783
2023-02-24 06:00:00,1.62,31.19,68.79,Masvingo,MTR-2523
2023-02-24 07:00:00,0.0,16.16,26.23,Hwange,MTR-5976
2023-02-24 08:00:00,0.1,15.46,37.25,Chipinge,MTR-8324
2023-02-24 09:00:00,14.42,19.04,57.93,Victoria Falls,MTR-7104
2023-02-24 10:00:00,19.59,32.5,59.78,Harare,MTR-2346
2023-02-24 11:00:00,13.77,18.22,69.47,Victoria Falls,MTR-1296
2023-02-24 12:00:00,0.0,16.76,79.55,Kadoma,MTR-7028
2023-02-24 13:00:00,1.06,16.31,24.09,Marondera,MTR-6350
2023-02-24 14:00:00,22.53,17.09,41.53,Kadoma,MTR-4546
2023-02-24 15:00:00,2.09,31.02,37.09,Kadoma,MTR-3746
2023-02-24 16:00:00,14.49,34.56,60.8,Victoria Falls,MTR-5937
2023-02-24 17:00:00,3.52,33.73,77.52,Kadoma,MTR-5245
2023-02-24 18:00:00,0.0,34.65,45.84,Rusape,MTR-2322
2023-02-24 19:00:00,1.67,18.57,27.15,Masvingo,MTR-2116
2023-02-24 20:00:00,4.96,16.97,71.31,Rusape,MTR-6759
2023-02-24 21:00:00,0.0,19.34,32.78,Kadoma,MTR-2773
2023-02-24 22:00:00,2.36,21.24,64.96,Zvishavane,MTR-9224
2023-02-24 23:00:00,0.0,29.79,20.32,Gweru,MTR-8090
2023-02-25 00:00:00,3.75,21.79,69.91,Chipinge,MTR-7096
2023-02-25 01:00:00,18.99,19.59,26.13,Victoria Falls,MTR-3723
2023-02-25 02:00:00,3.92,27.05,79.69,Rusape,MTR-2259
2023-02-25 03:00:00,3.38,19.45,62.17,Victoria Falls,MTR-9848
2023-02-25 04:00:00,2.66,27.6,58.53,Masvingo,MTR-2139
2023-02-25 05:00:00,0.0,20.59,60.23,Kwekwe,MTR-3380
2023-02-25 06:00:00,15.9,21.11,30.37,Hwange,MTR-8882
2023-02-25 07:00:00,1.63,25.43,29.59,Marondera,MTR-5341
2023-02-25 08:00:00,2.91,16.31,50.78,Kadoma,MTR-1703
2023-02-25 09:00:00,0.0,30.99,73.32,Chinhoyi,MTR-8764
2023-02-25 10:00:00,7.5,26.15,66.66,Chinhoyi,MTR-2231
2023-02-25 11:00:00,13.33,27.77,44.76,Chipinge,MTR-2751
2023-02-25 12:00:00,18.26,16.11,28.32,Gweru,MTR-9484
2023-02-25 13:00:00,0.0,34.12,57.79,Rusape,MTR-9279
2023-02-25 14:00:00,0.36,30.56,61.84,Chipinge,MTR-3147
2023-02-25 15:00:00,2.29,28.87,22.66,Victoria Falls,MTR-1011
2023-02-25 16:00:00,0.0,30.05,53.8,Marondera,MTR-9738
2023-02-25 17:00:00,2.87,15.38,65.71,Victoria Falls,MTR-3692
2023-02-25 18:00:00,16.41,30.57,62.15,Victoria Falls,MTR-2175
2023-02-25 19:00:00,16.64,34.25,79.67,Masvingo,MTR-8079
2023-02-25 20:00:00,0.0,34.1,45.89,Masvingo,MTR-3365
2023-02-25 21:00:00,4.06,24.72,42.97,Kadoma,MTR-6156
2023-02-25 22:00:00,0.0,17.38,52.48,Harare,MTR-6080
2023-02-25 23:00:00,0.0,26.79,25.92,Mutare,MTR-3432
2023-02-26 00:00:00,1.94,30.26,45.31,Bindura,MTR-3086
2023-02-26 01:00:00,2.12,32.13,21.21,Kwekwe,MTR-6684
2023-02-26 02:00:00,0.0,15.02,73.74,Victoria Falls,MTR-5200
2023-02-26 03:00:00,2.34,20.77,70.75,Harare,MTR-1033
2023-02-26 04:00:00,1.17,24.07,38.46,Victoria Falls,MTR-9609
2023-02-26 05:00:00,12.92,27.11,33.55,Chipinge,MTR-4245
2023-02-26 06:00:00,20.28,23.83,34.11,Kwekwe,MTR-3234
2023-02-26 07:00:00,2.24,16.76,55.32,Hwange,MTR-9733
2023-02-26 08:00:00,4.74,31.35,39.37,Victoria Falls,MTR-9043
2023-02-26 09:00:00,0.98,32.78,30.62,Bindura,MTR-9370
2023-02-26 10:00:00,1.69,17.42,61.84,Victoria Falls,MTR-6890
2023-02-26 11:00:00,0.91,34.79,32.47,Bindura,MTR-3002
2023-02-26 12:00:00,0.0,31.83,68.06,Mutare,MTR-5832
2023-02-26 13:00:00,5.78,16.97,59.84,Bulawayo,MTR-5713
2023-02-26 14:00:00,0.0,32.16,28.2,Bindura,MTR-5244
2023-02-26 15:00:00,4.56,18.89,21.99,Hwange,MTR-6561
2023-02-26 16:00:00,5.4,31.94,67.52,Zvishavane,MTR-1168
2023-02-26 17:00:00,0.1,32.0,30.58,Kwekwe,MTR-1047
2023-02-26 18:00:00,0.1,32.58,33.18,Kwekwe,MTR-4575
2023-02-26 19:00:00,0.0,19.65,69.53,Hwange,MTR-2058
2023-02-26 20:00:00,3.19,19.4,65.72,Harare,MTR-1035
2023-02-26 21:00:00,1.47,25.02,67.41,Gweru,MTR-6399
2023-02-26 22:00:00,18.7,20.9,56.44,Kwekwe,MTR-6480
2023-02-26 23:00:00,2.92,17.48,68.36,Marondera,MTR-3587
2023-02-27 00:00:00,15.34,16.08,77.18,Zvishavane,MTR-7868
2023-02-27 01:00:00,4.46,28.51,24.07,Hwange,MTR-1231
2023-02-27 02:00:00,22.34,27.14,51.94,Chipinge,MTR-9489
2023-02-27 03:00:00,19.45,16.14,64.61,Victoria Falls,MTR-2573
2023-02-27 04:00:00,2.48,34.52,30.02,Zvishavane,MTR-8163
2023-02-27 05:00:00,4.46,21.83,47.1,Marondera,MTR-3527
2023-02-27 06:00:00,15.83,27.46,38.57,Kwekwe,MTR-7797
2023-02-27 07:00:00,3.72,21.57,60.18,Harare,MTR-5148
2023-02-27 08:00:00,3.51,33.84,65.06,Kwekwe,MTR-5281
2023-02-27 09:00:00,1.83,20.26,27.61,Victoria Falls,MTR-7782
2023-02-27 10:00:00,21.2,32.54,49.44,Marondera,MTR-9371
2023-02-27 11:00:00,0.0,24.67,52.5,Bindura,MTR-3445
2023-02-27 12:00:00,4.36,32.36,59.17,Kadoma,MTR-7111
2023-02-27 13:00:00,20.65,25.23,36.8,Kwekwe,MTR-1967
2023-02-27 14:00:00,16.98,15.11,73.4,Bindura,MTR-7038
2023-02-27 15:00:00,1.01,22.64,59.76,Hwange,MTR-7154
2023-02-27 16:00:00,0.1,26.14,52.77,Bindura,MTR-6705
2023-02-27 17:00:00,2.63,26.14,63.33,Kwekwe,MTR-3678
2023-02-27 18:00:00,1.21,18.06,57.29,Kwekwe,MTR-6161
2023-02-27 19:00:00,21.94,20.23,31.07,Victoria Falls,MTR-4965
2023-02-27 20:00:00,2.3,25.84,65.26,Hwange,MTR-3510
2023-02-27 21:00:00,2.54,21.67,74.19,Harare,MTR-2640
2023-02-27 22:00:00,17.88,32.37,44.77,Kadoma,MTR-6597
2023-02-27 23:00:00,1.03,21.45,31.79,Chinhoyi,MTR-9971
2023-02-28 00:00:00,1.89,18.66,48.73,Chipinge,MTR-9655
2023-02-28 01:00:00,19.63,20.34,32.02,Masvingo,MTR-2751
2023-02-28 02:00:00,2.93,27.78,34.68,Zvishavane,MTR-9276
2023-02-28 03:00:00,13.95,18.57,50.08,Kwekwe,MTR-9462
2023-02-28 04:00:00,19.25,18.09,51.62,Kadoma,MTR-1131
2023-02-28 05:00:00,16.03,25.47,63.2,Chipinge,MTR-2499
2023-02-28 06:00:00,3.14,30.65,59.11,Hwange,MTR-8356
2023-02-28 07:00:00,4.38,27.67,65.41,Hwange,MTR-8700
2023-02-28 08:00:00,0.0,18.94,41.05,Kwekwe,MTR-5772
2023-02-28 09:00:00,2.95,34.49,64.08,Zvishavane,MTR-5766
2023-02-28 10:00:00,0.0,18.7,58.14,Zvishavane,MTR-6974
2023-02-28 11:00:00,1.4,27.23,58.97,Chipinge,MTR-7135
2023-02-28 12:00:00,3.76,15.54,65.99,Chinhoyi,MTR-5553
2023-02-28 13:00:00,4.16,34.01,39.87,Masvingo,MTR-9795
2023-02-28 14:00:00,0.0,20.64,34.28,Kwekwe,MTR-8541
2023-02-28 15:00:00,0.0,18.79,69.63,Hwange,MTR-5111
2023-02-28 16:00:00,4.33,34.84,79.03,Rusape,MTR-5104
2023-02-28 17:00:00,20.83,33.85,62.53,Bindura,MTR-9562
2023-02-28 18:00:00,0.0,23.93,27.29,Bulawayo,MTR-9955
2023-02-28 19:00:00,3.29,29.1,76.93,Mutare,MTR-7603
2023-02-28 20:00:00,3.57,27.95,48.1,Bindura,MTR-9523
2023-02-28 21:00:00,3.91,25.5,55.06,Gweru,MTR-2709
2023-02-28 22:00:00,0.0,32.07,47.88,Rusape,MTR-6328
2023-02-28 23:00:00,3.35,27.06,51.11,Kadoma,MTR-3900
2023-03-01 00:00:00,3.95,30.5,35.57,Victoria Falls,MTR-6006
2023-03-01 01:00:00,0.1,27.89,79.88,Harare,MTR-1028
2023-03-01 02:00:00,1.89,32.36,74.76,Chipinge,MTR-4020
2023-03-01 03:00:00,1.67,29.78,42.84,Hwange,MTR-1762
2023-03-01 04:00:00,12.69,34.61,41.86,Mutare,MTR-6235
2023-03-01 05:00:00,4.4,24.51,27.56,Victoria Falls,MTR-2427
2023-03-01 06:00:00,0.18,17.36,49.2,Harare,MTR-4956
2023-03-01 07:00:00,21.09,15.24,70.35,Chinhoyi,MTR-6788
2023-03-01 08:00:00,2.94,31.91,41.1,Rusape,MTR-2641
2023-03-01 09:00:00,2.7,15.29,48.86,Masvingo,MTR-8756
2023-03-01 10:00:00,2.79,20.92,54.98,Hwange,MTR-6945
2023-03-01 11:00:00,4.16,30.33,26.67,Victoria Falls,MTR-1347
2023-03-01 12:00:00,0.0,25.29,73.66,Gweru,MTR-8260
2023-03-01 13:00:00,0.0,22.73,24.83,Masvingo,MTR-3221
2023-03-01 14:00:00,15.64,23.71,32.44,Marondera,MTR-8497
2023-03-01 15:00:00,0.26,22.57,70.87,Masvingo,MTR-9056
2023-03-01 16:00:00,0.0,26.94,29.92,Rusape,MTR-6143
2023-03-01 17:00:00,23.54,28.74,49.51,Kadoma,MTR-9095
2023-03-01 18:00:00,0.0,26.49,37.98,Gweru,MTR-7444
2023-03-01 19:00:00,16.51,20.11,56.89,Masvingo,MTR-6117
2023-03-01 20:00:00,2.0,33.42,78.87,Masvingo,MTR-4614
2023-03-01 21:00:00,4.34,26.24,68.55,Kadoma,MTR-8006
2023-03-01 22:00:00,7.15,21.46,74.92,Hwange,MTR-6212
2023-03-01 23:00:00,19.3,33.36,55.41,Chinhoyi,MTR-8189
2023-03-02 00:00:00,3.89,16.38,69.53,Marondera,MTR-9980
2023-03-02 01:00:00,1.7,25.21,72.6,Zvishavane,MTR-1473
2023-03-02 02:00:00,18.32,24.69,48.25,Kwekwe,MTR-5589
2023-03-02 03:00:00,1.6,19.3,23.38,Chinhoyi,MTR-3429
2023-03-02 04:00:00,0.0,32.04,76.89,Gweru,MTR-3135
2023-03-02 05:00:00,0.0,30.79,65.42,Harare,MTR-3761
2023-03-02 06:00:00,2.88,21.09,42.41,Victoria Falls,MTR-2197
2023-03-02 07:00:00,16.23,19.7,33.73,Hwange,MTR-4865
2023-03-02 08:00:00,17.6,25.19,70.75,Rusape,MTR-1583
2023-03-02 09:00:00,3.2,33.59,32.3,Victoria Falls,MTR-7808
2023-03-02 10:00:00,3.93,23.38,28.66,Chinhoyi,MTR-6289
2023-03-02 11:00:00,4.82,28.01,73.23,Hwange,MTR-1137
2023-03-02 12:00:00,0.0,25.3,31.95,Zvishavane,MTR-7560
2023-03-02 13:00:00,6.72,26.76,48.49,Marondera,MTR-4945
2023-03-02 14:00:00,0.0,29.77,70.17,Kadoma,MTR-2168
2023-03-02 15:00:00,0.89,28.71,71.4,Bindura,MTR-3759
2023-03-02 16:00:00,19.21,25.65,49.9,Bindura,MTR-6968
2023-03-02 17:00:00,0.95,27.68,29.58,Zvishavane,MTR-7551
2023-03-02 18:00:00,2.81,21.36,54.47,Victoria Falls,MTR-3054
2023-03-02 19:00:00,2.53,32.56,52.59,Kwekwe,MTR-4239
2023-03-02 20:00:00,0.0,25.12,53.75,Bindura,MTR-9508
2023-03-02 21:00:00,4.86,20.68,57.63,Bulawayo,MTR-1290
2023-03-02 22:00:00,17.32,20.47,79.41,Harare,MTR-5083
2023-03-02 23:00:00,17.85,21.4,49.72,Kwekwe,MTR-6405
2023-03-03 00:00:00,16.11,18.64,56.13,Mutare,MTR-7637
2023-03-03 01:00:00,17.82,23.84,69.06,Rusape,MTR-8539
2023-03-03 02:00:00,4.79,17.15,63.41,Kwekwe,MTR-6046
2023-03-03 03:00:00,3.29,33.51,78.28,Kadoma,MTR-4580
2023-03-03 04:00:00,1.94,32.01,48.04,Chipinge,MTR-6715
2023-03-03 05:00:00,2.78,23.86,20.11,Kadoma,MTR-9179
2023-03-03 06:00:00,0.57,15.49,55.31,Kwekwe,MTR-7769
2023-03-03 07:00:00,2.81,25.76,70.8,Marondera,MTR-2559
2023-03-03 08:00:00,4.04,16.48,23.66,Gweru,MTR-7959
2023-03-03 09:00:00,3.04,27.22,21.42,Chipinge,MTR-8985
2023-03-03 10:00:00,4.05,34.48,48.9,Chipinge,MTR-9259
2023-03-03 11:00:00,3.55,30.59,56.46,Rusape,MTR-1648
2023-03-03 12:00:00,0.0,23.08,36.27,Zvishavane,MTR-9856
2023-03-03 13:00:00,0.76,32.33,75.17,Zvishavane,MTR-7166
2023-03-03 14:00:00,2.12,30.86,53.21,Harare,MTR-1590
2023-03-03 15:00:00,3.46,34.54,72.44,Bindura,MTR-2164
2023-03-03 16:00:00,0.0,19.69,59.37,Hwange,MTR-5346
2023-03-03 17:00:00,0.0,19.34,46.24,Hwange,MTR-4681
2023-03-03 18:00:00,6.03,28.2,70.99,Bindura,MTR-5187
2023-03-03 19:00:00,-0.35,16.22,30.65,Kadoma,MTR-1588
2023-03-03 20:00:00,0.0,34.43,21.63,Chipinge,MTR-5530
2023-03-03 21:00:00,0.1,27.12,38.94,Masvingo,MTR-2904
2023-03-03 22:00:00,0.61,27.43,71.89,Zvishavane,MTR-2949
2023-03-03 23:00:00,2.67,31.78,69.08,Bulawayo,MTR-1289
2023-03-04 00:00:00,3.0,24.29,65.49,Kwekwe,MTR-6504
2023-03-04 01:00:00,0.0,21.51,62.33,Bulawayo,MTR-9281
2023-03-04 02:00:00,2.32,24.91,72.92,Harare,MTR-1543
2023-03-04 03:00:00,0.0,20.57,45.55,Kadoma,MTR-5758
2023-03-04 04:00:00,0.0,24.97,22.59,Bindura,MTR-5107
2023-03-04 05:00:00,20.48,15.96,65.11,Harare,MTR-9567
2023-03-04 06:00:00,16.94,21.19,33.82,Marondera,MTR-7617
2023-03-04 07:00:00,3.15,24.8,29.63,Marondera,MTR-1047
2023-03-04 08:00:00,5.31,25.0,63.46,Rusape,MTR-3860
2023-03-04 09:00:00,0.0,21.1,43.18,Chipinge,MTR-8585
2023-03-04 10:00:00,0.1,24.04,70.16,Bulawayo,MTR-3888
2023-03-04 11:00:00,1.69,16.79,71.0,Hwange,MTR-7727
2023-03-04 12:00:00,0.53,21.77,46.98,Chinhoyi,MTR-8960
2023-03-04 13:00:00,2.65,27.06,34.92,Mutare,MTR-1354
2023-03-04 14:00:00,0.74,26.24,33.99,Masvingo,MTR-3492
2023-03-04 15:00:00,4.52,30.65,67.42,Chinhoyi,MTR-3907
2023-03-04 16:00:00,19.75,22.25,76.42,Mutare,MTR-5129
2023-03-04 17:00:00,0.0,31.2,63.47,Harare,MTR-7791
2023-03-04 18:00:00,18.23,21.55,45.3,Kwekwe,MTR-3599
2023-03-04 19:00:00,3.71,26.02,52.21,Chinhoyi,MTR-5180
2023-03-04 20:00:00,2.51,23.7,32.06,Bindura,MTR-8330
2023-03-04 21:00:00,1.05,21.46,72.13,Kwekwe,MTR-3894
2023-03-04 22:00:00,0.0,32.05,57.49,Chinhoyi,MTR-5672
2023-03-04 23:00:00,3.16,32.34,26.35,Rusape,MTR-4610
2023-03-05 00:00:00,2.38,29.84,55.29,Gweru,MTR-9650
2023-03-05 01:00:00,4.36,24.36,43.49,Kadoma,MTR-7829
2023-03-05 02:00:00,1.57,17.27,61.09,Gweru,MTR-4818
2023-03-05 03:00:00,0.0,23.83,22.46,Harare,MTR-1664
2023-03-05 04:00:00,15.61,16.2,31.02,Chinhoyi,MTR-3060
2023-03-05 05:00:00,6.71,18.58,28.59,Bulawayo,MTR-2256
2023-03-05 06:00:00,0.58,18.28,52.33,Chipinge,MTR-9898
2023-03-05 07:00:00,0.6,26.72,70.9,Victoria Falls,MTR-3141
2023-03-05 08:00:00,0.0,34.54,20.14,Zvishavane,MTR-8988
2023-03-05 09:00:00,19.69,29.06,54.59,Zvishavane,MTR-3610
2023-03-05 10:00:00,21.53,33.8,55.98,Kadoma,MTR-8290
2023-03-05 11:00:00,21.44,29.96,77.8,Masvingo,MTR-5919
2023-03-05 12:00:00,-0.16,21.79,27.92,Marondera,MTR-4449
2023-03-05 13:00:00,20.14,30.22,26.32,Harare,MTR-4375
2023-03-05 14:00:00,15.24,21.21,76.83,Zvishavane,MTR-5003
2023-03-05 15:00:00,4.38,26.71,52.92,Kwekwe,MTR-9926
2023-03-05 16:00:00,3.65,27.85,36.23,Kwekwe,MTR-1608
2023-03-05 17:00:00,1.87,15.24,51.08,Bindura,MTR-4035
2023-03-05 18:00:00,18.23,27.82,33.25,Harare,MTR-7960
2023-03-05 19:00:00,0.25,27.02,48.65,Kadoma,MTR-1672
2023-03-05 20:00:00,21.38,19.4,49.89,Masvingo,MTR-4983
2023-03-05 21:00:00,18.08,28.71,75.74,Rusape,MTR-1235
2023-03-05 22:00:00,0.85,28.69,74.52,Kadoma,MTR-8467
2023-03-05 23:00:00,3.84,17.35,58.48,Kadoma,MTR-7700
2023-03-06 00:00:00,3.08,26.48,40.28,Marondera,MTR-1527
2023-03-06 01:00:00,0.0,29.77,79.47,Gweru,MTR-8293
2023-03-06 02:00:00,0.0,32.63,20.43,Gweru,MTR-3494
2023-03-06 03:00:00,23.05,31.19,55.11,Chipinge,MTR-1468
2023-03-06 04:00:00,21.01,29.8,61.83,Kwekwe,MTR-9856
2023-03-06 05:00:00,0.1,26.85,58.69,Masvingo,MTR-6383
2023-03-06 06:00:00,5.14,32.46,41.44,Bulawayo,MTR-9803
2023-03-06 07:00:00,4.41,24.03,52.7,Chinhoyi,MTR-2730
2023-03-06 08:00:00,22.22,20.6,67.01,Rusape,MTR-3449
2023-03-06 09:00:00,16.01,34.1,38.55,Mutare,MTR-7061
2023-03-06 10:00:00,0.47,17.78,44.03,Chinhoyi,MTR-5462
2023-03-06 11:00:00,19.15,24.95,25.07,Victoria Falls,MTR-7019
2023-03-06 12:00:00,23.03,30.58,54.17,Hwange,MTR-1649
2023-03-06 13:00:00,3.4,31.46,72.93,Victoria Falls,MTR-3653
2023-03-06 14:00:00,20.81,18.95,23.96,Hwange,MTR-4937
2023-03-06 15:00:00,3.21,31.83,45.14,Chipinge,MTR-3305
2023-03-06 16:00:00,3.74,31.24,47.97,Kadoma,MTR-7987
2023-03-06 17:00:00,2.83,24.99,69.44,Bulawayo,MTR-5962
2023-03-06 18:00:00,21.06,22.25,30.52,Kwekwe,MTR-5712
2023-03-06 19:00:00,0.0,18.34,69.59,Zvishavane,MTR-7901
2023-03-06 20:00:00,19.72,29.43,27.96,Bulawayo,MTR-8214
2023-03-06 21:00:00,0.0,22.03,42.0,Marondera,MTR-9957
2023-03-06 22:00:00,3.33,31.32,56.58,Mutare,MTR-9846
2023-03-06 23:00:00,20.64,23.84,75.73,Bindura,MTR-2670
2023-03-07 00:00:00,4.71,30.65,38.98,Kadoma,MTR-8704
2023-03-07 01:00:00,5.76,19.25,62.87,Harare,MTR-7113
2023-03-07 02:00:00,0.82,26.84,56.35,Victoria Falls,MTR-2951
2023-03-07 03:00:00,1.74,21.86,67.2,Hwange,MTR-6798
2023-03-07 04:00:00,4.3,22.37,30.97,Masvingo,MTR-7496
2023-03-07 05:00:00,23.69,25.15,76.01,Hwange,MTR-6066
2023-03-07 06:00:00,15.72,17.22,67.51,Mutare,MTR-6320
2023-03-07 07:00:00,0.92,25.59,27.29,Victoria Falls,MTR-9000
2023-03-07 08:00:00,18.02,27.59,47.28,Hwange,MTR-9021
2023-03-07 09:00:00,5.92,24.93,62.12,Marondera,MTR-2875
2023-03-07 10:00:00,22.74,31.57,21.01,Kwekwe,MTR-3815
2023-03-07 11:00:00,5.6,18.96,51.54,Marondera,MTR-8398
2023-03-07 12:00:00,2.71,16.99,59.87,Marondera,MTR-2130
2023-03-07 13:00:00,3.74,29.59,79.64,Gweru,MTR-8135
2023-03-07 14:00:00,0.27,25.45,77.81,Hwange,MTR-4051
2023-03-07 15:00:00,14.4,23.46,27.28,Marondera,MTR-8702
2023-03-07 16:00:00,2.46,26.64,55.95,Chipinge,MTR-1087
2023-03-07 17:00:00,6.13,29.24,46.97,Mutare,MTR-9402
2023-03-07 18:00:00,0.44,29.75,77.63,Hwange,MTR-4405
2023-03-07 19:00:00,5.1,29.36,39.51,Kadoma,MTR-3104
2023-03-07 20:00:00,14.78,25.27,75.27,Chinhoyi,MTR-1701
2023-03-07 21:00:00,0.0,17.75,74.74,Masvingo,MTR-2536
2023-03-07 22:00:00,2.78,20.54,32.25,Kwekwe,MTR-3451
2023-03-07 23:00:00,2.04,23.42,21.21,Hwange,MTR-4134
2023-03-08 00:00:00,2.19,19.03,22.63,Gweru,MTR-7891
2023-03-08 01:00:00,4.04,17.89,61.75,Mutare,MTR-6702
2023-03-08 02:00:00,20.74,17.96,39.99,Chinhoyi,MTR-8436
2023-03-08 03:00:00,0.98,29.53,73.02,Zvishavane,MTR-8879
2023-03-08 04:00:00,1.88,34.76,63.02,Gweru,MTR-4124
2023-03-08 05:00:00,1.8,30.19,62.31,Hwange,MTR-2342
2023-03-08 06:00:00,1.97,16.35,34.81,Bindura,MTR-4097
2023-03-08 07:00:00,5.81,24.86,52.21,Rusape,MTR-2558
2023-03-08 08:00:00,2.7,34.07,36.74,Kwekwe,MTR-4840
2023-03-08 09:00:00,6.73,23.93,68.02,Hwange,MTR-2819
2023-03-08 10:00:00,2.91,21.69,29.98,Kwekwe,MTR-9917
2023-03-08 11:00:00,0.0,22.73,25.92,Kadoma,MTR-8153
2023-03-08 12:00:00,20.79,32.03,41.48,Rusape,MTR-2294
2023-03-08 13:00:00,0.0,17.29,74.39,Bulawayo,MTR-4195
2023-03-08 14:00:00,4.42,17.59,24.77,Bulawayo,MTR-2480
2023-03-08 15:00:00,3.7,27.35,57.8,Bindura,MTR-7199
2023-03-08 16:00:00,0.0,18.26,40.4,Hwange,MTR-4990
2023-03-08 17:00:00,0.9,24.64,52.31,Chipinge,MTR-2594
